date,conditional_vol,std_residuals,ta_rsi_14d,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,spread_1_2,spread_2_3,spread_3_4,spread_4_5,brazil_minas_gerais_avg_temp,brazil_minas_gerais_precipitation,vietnam_ho_chi_minh_avg_temp,vietnam_ho_chi_minh_precipitation,colombia_antioquia_avg_temp,colombia_antioquia_precipitation,indonesia_sumatra_avg_temp,indonesia_sumatra_precipitation,cot_noncomm_net,brl_usd_exchange_rate,oil_price_wti,indonesia_idr_usd,mexico_mxn_usd,sugar_price,sp500_price,nestle_stock,us_dollar_index,shipping_proxy,volatility_index,dgs10_yield,target_log_return_front_month,target_log_return_second_month,target_log_return_third_month,target_log_return_fourth_month,target_log_return_fifth_month
2016-05-12,0.016904527923393704,0.1358544587067009,61.97947799648405,0.7058124494075457,0.8241066454873482,-0.11829419607980257,-1.8500000000000227,-1.8499999999999943,-2.4499999999999886,-2.6500000000000057,21.569084,0.1,31.505255,0.0,20.3775,0.3,27.052084,8.299999,8910.0,3.4942,46.64,66.7,18.0345,16.979999542236328,2064.110107421875,59.63607406616211,94.13999938964844,3773.922607421875,14.40999984741211,1.75,-0.03371328600537008,-0.03243105084435914,-0.024559945121188035,-0.022202229010990056,-0.029255928404426652
2016-05-13,0.016498004273001323,0.28021503062656156,63.12993963079937,1.0105797454382923,0.9030991532144759,0.10748059222381642,-1.299999999999983,-1.8499999999999943,-2.6000000000000227,-2.6999999999999886,19.050335,6.7,31.58233,0.5,20.506666,2.8,27.13958,1.2,8910.0,3.5075,46.22,66.84,18.147,16.739999771118164,2046.6099853515625,59.17425155639648,94.61000061035156,3732.76025390625,15.039999961853027,1.71,-0.03234996098426252,-0.02687600907077532,-0.019514680882532755,-0.018376665644635307,-0.025831694613524074
2016-05-16,0.016135090764827487,1.8459051573348426,69.57445754337292,1.5489520742893035,1.1531771856523896,0.3957748886369139,-0.9000000000000057,-1.8000000000000114,-2.549999999999983,-2.5500000000000114,20.033665,0.3,30.213583,2.9,21.217085,0.1,27.86458,1.9000001,8910.0,3.5034,47.72,66.78,18.216,16.889999389648438,2066.659912109375,59.33349990844727,94.56999969482422,3732.76025390625,14.68000030517578,1.75,-0.08284114363441225,-0.07376256889198385,-0.06483398575783259,-0.06282439365517599,-0.06772270746504983
2016-05-17,0.017289287686079985,-0.3743537077657985,66.83260570875979,1.8852956131407979,1.191616579603107,0.6936790335376908,-0.8499999999999943,-1.9000000000000057,-2.5999999999999943,-2.6000000000000227,21.758665,1.0,28.319834,8.6,21.48792,0.3,26.987497,8.5,21296.0,3.4942,48.29,66.74,18.285,16.81999969482422,2047.2099609375,58.82392501831055,94.5500030517578,3858.412353515625,15.56999969482422,1.76,-0.07928455752349899,-0.0694235810876661,-0.06166993021949438,-0.05969120190324629,-0.06501550659855847
2016-05-18,0.016930948725768915,-1.1562203482866116,59.28444944069093,1.9239089770484696,0.9841839548086231,0.9397250222398466,-0.799999999999983,-1.950000000000017,-2.6999999999999886,-2.6500000000000057,21.837835,0.4,28.653166,22.6,20.298336,0.70000005,27.724998,7.2,21296.0,3.5268,48.12,66.95,18.3375,16.809999465942383,2047.6300048828125,58.70450592041016,95.08000183105467,3817.2509765625,15.949999809265137,1.87,-0.063044407152414,-0.05327754254309386,-0.046105395772267486,-0.045548670245261005,-0.05152315302550093
2016-05-19,0.017167649130316216,-2.464129327582587,47.23173929648078,1.505456097180712,0.45258485995269226,1.0528712372280198,-1.9500000000000028,-2.799999999999983,-2.700000000000017,-1.6500000000000057,21.227415,4.2,28.892754,3.1999998,20.769169,1.3000001,26.385414,13.9,21296.0,3.6051,48.16,67.57,18.546,16.700000762939453,2040.0400390625,58.15511703491211,95.29000091552734,3743.592529296875,16.329999923706055,1.85,-0.019963995700596343,-0.02005682957901405,-0.019616164494968055,-0.019209196105368462,-0.01858578058136759
2016-05-20,0.01957236579438164,0.305855401264886,48.803113560569884,1.22028126426801,0.13392802163199224,1.0863532426360178,-1.9500000000000028,-2.75,-2.6999999999999886,-1.6500000000000057,20.910748,0.1,28.905252,8.0,20.296251,2.8000002,25.847918,8.799999,21296.0,3.5386,47.67,67.42,18.377,17.06999969482422,2052.320068359375,58.34619903564453,95.30999755859376,3823.75048828125,15.199999809265137,1.85,-0.027644036735986404,-0.027212563524884815,-0.02662647511532219,-0.026075096926198728,-0.024982374193378565
2016-05-23,0.019116430578655447,-1.0832218550470212,44.00498047865466,0.7795285460114201,-0.24545975729967817,1.0249883033110982,-1.9499999999999886,-2.8000000000000114,-2.6500000000000057,-1.75,21.269083,0.0,27.667747,14.000001,21.125418,4.4999995,27.606249,1.9000001,21296.0,3.5753,48.12,67.47,18.471,16.799999237060547,2048.0400390625,58.56117248535156,95.2300033569336,3786.92138671875,15.81999969482422,1.84,-0.00492409694161721,-0.005251476419372925,-0.005927699633275178,-0.006194367464273528,-0.0068781318161979564
2016-05-24,0.019272215567185766,-0.15129152270198404,43.37464287171061,0.39740572064216906,-0.5020660661351435,0.8994717867773125,-2.0,-2.75,-2.700000000000003,-1.75,18.13575,0.0,26.971916,9.0,19.78375,3.1999998,27.181246,21.699999,10222.0,3.5518,48.04,67.59,18.4435,16.610000610351562,2076.06005859375,58.9035530090332,95.56999969482422,3786.92138671875,14.420000076293944,1.86,0.0008206812114293573,0.00040379568487274145,-0.0007905138751588115,-0.0015485872239155412,-0.0015278841780531757
2016-05-25,0.01878578682882112,-0.17756813126019386,42.62320323197222,0.06158406862189736,-0.6703101745243322,0.7318942431462295,-1.9499999999999886,-2.75,-2.6500000000000057,-1.75,18.0045,0.0,27.567755,10.500001,19.6275,9.7,26.441666,21.300003,10222.0,3.6072,49.1,67.28,18.45,17.15999984741211,2090.5400390625,58.9035530090332,95.3499984741211,3732.76025390625,13.899999618530272,1.87,0.013093476747019604,0.013287894326935371,0.011433201616946487,0.011199190230623187,0.011049836186584935
2016-05-26,0.01832076450441807,0.042416556578206796,42.88958115380775,-0.19424866807344188,-0.7409143289757372,0.5466656609022953,-1.9000000000000057,-2.799999999999997,-2.700000000000003,-1.6999999999999886,18.596165,0.0,27.534418,8.4,19.902502,21.100002,26.960417,1.2,10222.0,3.5775,49.0,66.9,18.45,17.420000076293945,2090.10009765625,59.65199661254883,95.16999816894533,3769.589111328125,13.43000030517578,1.83,0.04505991541480519,0.04476881469333556,0.04151905737918908,0.04029431459243963,0.04014795423614893
2016-05-27,0.017855585679768568,-0.09485699724570175,42.46495448218131,-0.408428177813974,-0.7640750709730155,0.35564689315904147,-1.9500000000000028,-2.75,-2.6999999999999886,-1.75,18.877415,0.0,27.663584,6.4999995,20.400415,2.5,26.800003,14.999999,10222.0,3.6122,49.36,66.96,18.428,17.520000457763672,2099.06005859375,59.66790771484375,95.5199966430664,3695.9306640625,13.119999885559082,1.85,0.08225979279923082,0.08063544817974586,0.07747531216829055,0.07518963802446309,0.07421747719106303
2016-05-31,0.017410606735078347,0.11559645402968548,43.22167023291039,-0.5516351649005458,-0.7258256464476698,0.17419048154712402,-1.9000000000000057,-2.700000000000003,-2.5999999999999943,-1.6500000000000057,20.45033,0.0,27.99275,0.6,18.915003,14.899999,27.51667,1.1,1238.0,3.6074,49.1,67.12,18.413,17.489999771118164,2096.949951171875,58.8398551940918,95.88999938964844,3730.593505859375,14.1899995803833,1.84,0.08399022665545354,0.0831223610804447,0.08104833010138333,0.07911621438411165,0.07886220936621556
2016-06-01,0.016983586440911243,0.1665758480335635,44.32566763028512,-0.6296277027615247,-0.6430545474469189,0.013426844685394262,-1.9499999999999886,-2.6000000000000085,-2.6000000000000085,-1.75,21.05033,0.0,28.174002,5.3,19.731668,3.0000002,26.516665,21.400002,1238.0,3.603,49.07,67.44,18.5475,17.40999984741211,2099.330078125,59.12649154663086,95.45999908447266,3743.592529296875,14.199999809265137,1.85,0.13593825590395991,0.13428807034115706,0.1313542517348744,0.12784886925883704,0.12556781012078805
2016-06-02,0.016578899686217265,0.539061013896705,47.76338216828815,-0.5958084352422333,-0.487388223942102,-0.10842021130013124,-2.0,-2.549999999999997,-2.6499999999999915,-1.75,20.389914,0.5,27.99483,2.2,19.32125,13.2,26.466665,1.2,1238.0,3.5978,49.14,67.22,18.632,18.07999992370605,2105.260009765625,59.30961990356445,95.55999755859376,3726.260498046875,13.630000114440918,1.81,0.08528224061820011,0.08323759857005561,0.08163959859574885,0.07897868913016583,0.07656799799458433
2016-06-03,0.016316136989166986,2.006819532937434,58.138737324582635,-0.23545649134258895,-0.10162902403396615,-0.1338274673086228,-1.950000000000017,-2.5,-2.6499999999999773,-1.75,20.183666,3.8999999,27.907333,4.8,18.894167,10.900001,26.583334,0.2,1238.0,3.5332,48.69,66.99,18.612,18.75,2099.1298828125,59.938621520996094,94.02999877929688,3674.266357421875,13.470000267028809,1.71,0.07464171751367871,0.0731942875881855,0.07114436254024856,0.06770043207654249,0.06582493131221598
2016-06-06,0.017750233879674306,2.000320130059658,66.24054616995211,0.41650536204139144,0.4402662634800114,-0.02376090143861996,-1.9000000000000057,-2.5500000000000114,-2.5999999999999943,-1.75,23.310747,0.0,27.949,9.2,18.898336,8.5,26.577085,1.3,1238.0,3.5094,49.71,66.81,18.614,18.780000686645508,2109.409912109375,60.20137023925781,93.9000015258789,3726.260498046875,13.649999618530272,1.73,0.04164170402469025,0.04177961968321487,0.04066039497825853,0.03818067145786734,0.03565564698878518
2016-06-07,0.01928297313933808,0.19411105488017683,66.98842757558207,0.9624412259514372,0.7889617019120457,0.1734795240393915,-1.950000000000017,-2.6500000000000057,-2.549999999999983,-1.75,22.112831,4.6000004,27.582336,8.9,19.017084,1.9,26.84375,1.5,8540.0,3.4604,50.37,66.64,18.436,19.0,2112.1298828125,60.74279022216797,93.83000183105467,3899.5751953125,14.050000190734863,1.72,0.021699317548567253,0.021387245877161655,0.021335106846758402,0.020948751167849656,0.017562797755355474
2016-06-08,0.01880457686549268,2.912965548460232,75.6457418101335,1.9735027577789452,1.440018586991643,0.5334841707873023,-2.0,-2.549999999999983,-2.450000000000017,-1.6500000000000057,19.63783,4.8999996,28.548996,0.0,18.837917,12.400001,26.552084,13.399999,8540.0,3.377,51.23,66.51,18.125,19.61000061035156,2119.1201171875,60.83039093017578,93.58999633789062,3893.076171875,14.079999923706056,1.71,-0.010437381057616381,-0.011002772933564268,-0.010456700368057964,-0.010281104952821198,-0.012553175870144095
2016-06-09,0.022538463181340417,-1.8510124881165273,62.20443266599738,2.2884540689511965,1.4039759185311154,0.8844781504200812,-1.9000000000000057,-2.5500000000000114,-2.5,-1.549999999999983,19.523249,3.1999998,29.188585,0.90000004,18.8525,15.900001,27.224998,2.4,8540.0,3.3934,50.52,66.68,18.2885,19.739999771118164,2115.47998046875,60.27302932739258,94.0999984741211,3758.757568359375,14.640000343322754,1.68,0.04059800527080269,0.040394961875219376,0.04001241834696827,0.03863365436910781,0.036530595342290285
2016-06-10,0.024099124049055388,0.9171710665678069,65.6626692290253,2.748447784895788,1.4911757075805654,1.2572720773152226,-1.9000000000000057,-2.4000000000000057,-2.3499999999999943,-1.5999999999999943,18.308666,0.0,29.049002,4.3,18.821255,9.7,27.610415,0.8,8540.0,3.4298,49.09,66.84,18.526,19.700000762939453,2096.070068359375,59.26980972290039,94.5999984741211,3652.6025390625,17.030000686645508,1.64,0.02736937131071264,0.028400914923973498,0.028613256978334504,0.02815153292321032,0.025834203554763523
2016-06-13,0.024027292836115294,0.10430374619748708,66.05292351490357,3.105440607531648,1.4785348241731402,1.6269057833585077,-2.0,-2.5,-2.3499999999999943,-1.4499999999999886,15.0669985,0.0,28.082335,3.4,19.244165,1.7,26.181252,15.799999,8540.0,3.4599,48.89,67.17,18.8145,19.540000915527344,2079.06005859375,58.49748611450195,94.37000274658205,3576.77734375,20.96999931335449,1.62,0.015896288487494813,0.01425540890472177,0.014005831188919168,0.014121123231266715,0.013642776403786479
2016-06-14,0.023374478671427185,-0.6930357013104954,61.3342136935821,3.174247626889837,1.2378734748250637,1.9363741520647735,-1.950000000000017,-2.6999999999999886,-2.5500000000000114,-1.299999999999983,14.821167,0.0,27.348999,12.099999,17.796251,30.100002,26.35,3.3,24864.0,3.4959,48.49,67.34,18.9785,19.34000015258789,2075.320068359375,57.86848449707031,94.93000030517578,3412.12841796875,20.5,1.62,0.024855080661240137,0.028059394811326667,0.026828294531864506,0.02566911661252969,0.026118323141112464
2016-06-15,0.023064688655106903,0.9816037968219394,65.11587599954157,3.439275945453801,1.2023214347112217,2.2369545107425792,-1.9000000000000057,-2.5999999999999943,-2.450000000000017,-1.299999999999983,16.558668,0.0,27.261496,7.5999994,19.173334,1.7,25.179167,24.000004,24864.0,3.4715,47.92,67.08,18.863,19.76000022888184,2071.5,57.87644577026367,94.61000061035156,3483.620361328125,20.13999938964844,1.6,-0.009086015624482411,-0.0028591870800452448,-0.002455710758744112,-0.0020689662552795442,-0.0010247652476637415
2016-06-16,0.023082877974073227,0.4036069300919757,66.59151141091269,3.7114288908192634,1.1795795040613473,2.531849386757916,-1.9499999999999886,-2.6000000000000227,-2.3999999999999773,-1.3000000000000114,15.6795,0.0,27.626085,1.4000001,19.437918,0.5,24.139582,7.3000007,24864.0,3.4952,46.14,67.43,18.9875,19.68000030517578,2077.989990234375,58.131229400634766,94.56999969482422,3388.29736328125,19.3700008392334,1.57,-0.0017937224540268775,0.01019878718824558,0.010359208661094684,0.010865981273858018,0.011440232443739115
2016-06-17,0.022564512020133747,0.39328948658023216,67.99348854966765,3.9820737466945104,1.1601794879492755,2.821894258745235,-2.0999999999999943,-2.5,-2.3499999999999943,-1.3000000000000114,15.842,0.0,27.671919,8.499999,19.63167,1.0,25.499998,0.6,24864.0,3.4301,48.0,67.11,18.8615,19.76000022888184,2071.219970703125,58.28250503540039,94.20999908447266,3446.791015625,19.40999984741211,1.62,-0.04653693195829958,-0.04071991129316974,-0.03821674533344933,-0.03584118982862887,-0.03482769205213695
2016-06-20,0.022055554690606386,-0.4065618070012112,65.05354005774323,4.049022579682884,0.981702656750119,3.067319922932765,-1.8000000000000114,-2.5,-2.3999999999999773,-1.4000000000000057,17.04825,0.0,26.605253,8.900001,18.567085,12.300001,25.797915,21.4,24864.0,3.3937,49.4,67.54,18.666,19.690000534057617,2083.25,58.53729248046875,93.61000061035156,3494.45263671875,18.3700008392334,1.67,-0.03650040221952653,-0.03786282446122645,-0.03430928909843377,-0.03161632103915246,-0.030962225603966925
2016-06-21,0.02156825884857231,-0.3357042446453136,62.71721206519772,3.975560581828404,0.726592527116511,3.248968054711893,-2.4499999999999886,-2.6000000000000227,-2.4499999999999886,-1.4000000000000057,17.408667,0.0,27.123999,6.1000004,18.63375,7.5,26.093748,0.7,32381.0,3.4038,48.95,67.73,18.655,19.239999771118164,2088.89990234375,59.60421371459961,94.0199966430664,3518.283203125,18.479999542236328,1.71,0.002883924132904932,-0.002486238183556982,-0.0020920509722240632,-0.0013708021337786036,-0.0013577734604604708
2016-06-22,0.02106171157825774,-0.5365523256438197,59.1700487346629,3.7490526281609107,0.4000676587592138,3.348984969401697,-2.75,-2.6500000000000057,-2.5,-1.450000000000017,17.131582,0.0,26.380249,18.0,19.446253,1.8000001,27.135416,1.7,32381.0,3.3794,49.16,67.49,18.53,19.040000915527344,2085.449951171875,59.19018173217773,93.72000122070312,3539.947998046875,21.170000076293945,1.69,0.042179232967694984,0.03343616064932818,0.033503392570729325,0.033268512780199426,0.03261341319938842
2016-06-23,0.02067885671022664,0.8031731599090357,62.554404459406776,3.712340668698772,0.2906845594376599,3.421656109261112,-3.6500000000000057,-2.6500000000000057,-2.5,-1.3999999999999773,17.756582,0.0,26.323997,9.5,19.598333,7.2,26.887497,3.5,32381.0,3.344,49.34,67.29,18.301,19.040000915527344,2113.320068359375,60.56762313842773,93.52999877929688,3960.2353515625,17.25,1.74,0.03423662419808305,0.019061398469621824,0.018717578952254108,0.01807278105969438,0.017904987613033236
2016-06-24,0.020520641864320323,-1.747938704554196,52.55906203580296,3.2503886700467035,-0.1370139513715274,3.387402621418231,-2.8000000000000114,-2.75,-2.5999999999999943,-1.4000000000000057,18.033667,0.0,27.126083,4.5,18.621252,1.2,27.402086,0.7,32381.0,3.3895,46.7,67.82,18.8545,19.0,2037.4100341796875,57.796817779541016,95.4499969482422,3838.9150390625,25.76000022888184,1.57,0.07525038915385918,0.06526738414359902,0.06402462928932202,0.062233234425884916,0.061972688770315795
2016-06-27,0.021748774543854706,0.049179026946520134,52.807656349911355,2.863384811615049,-0.4192142478425458,3.2825990594575947,-1.5500000000000114,-2.8999999999999773,-2.700000000000017,-1.4499999999999886,15.142001,0.0,25.405252,26.699999,21.185835,0.0,27.064583,2.3999999,32381.0,3.4025,45.8,67.92,19.152,19.479999542236328,2000.5400390625,58.21085357666016,96.54000091552734,3509.617919921875,23.850000381469727,1.46,0.06963702580895485,0.06749720496237682,0.06579717454476747,0.06392061053839876,0.0629649566901408
2016-06-28,0.02116607957460123,1.5186454437187555,59.51006766230496,2.878542645474994,-0.32324513118608067,3.2017877766610745,-1.6999999999999886,-2.6500000000000057,-2.5500000000000114,-1.3999999999999773,15.62325,0.1,26.151083,5.3,20.769169,0.0,26.845835,1.0,33795.0,3.3074,47.93,67.86,18.91,19.809999465942383,2036.0899658203125,60.010284423828125,96.25,3570.277587890625,18.75,1.46,0.021720633158681894,0.019021355457561742,0.021067952431229654,0.021710486370901342,0.022170877894154613
2016-06-29,0.021994513799837488,1.272799151652231,64.39837451673289,3.1727142515421747,-0.023258820095120036,3.1959730716372947,-1.5999999999999943,-2.75,-2.5500000000000114,-1.4000000000000057,17.183666,0.0,26.957336,9.0,20.802502,0.2,26.785418,3.0,33795.0,3.2386,49.85,67.42,18.5355,20.81999969482422,2070.77001953125,60.55965805053711,95.7699966430664,3732.76025390625,16.639999389648438,1.5,-0.01694357512652941,-0.018515812814216957,-0.01643872634315972,-0.015139061215684266,-0.013320210264709559
2016-06-30,0.022428741950129793,0.3863834153924401,65.80528976859456,3.466749393030227,0.2166210571143461,3.250128335915881,-1.5500000000000114,-2.6500000000000057,-2.4499999999999886,-1.4000000000000057,17.989916,0.0,27.1615,3.5,20.58375,0.0,27.16667,0.0,33795.0,3.2003,48.27,67.51,18.4935,20.149999618530277,2098.860107421875,61.55492782592773,96.13999938964844,3771.755859375,15.630000114440918,1.49,-0.009412654469356735,-0.010698980399967263,-0.00846458414388235,-0.006321764524175624,-0.004611338869733875
2016-07-01,0.021920173792859394,0.23471259158134417,66.65670718647233,3.717440750115969,0.3738499313600703,3.343590818755899,-1.5500000000000114,-2.75,-2.5,-1.4499999999999886,17.796164,0.0,27.161499,8.8,19.15042,12.000001,27.637499,0.0,33795.0,3.2448,49.02,67.24,18.393,20.780000686645508,2102.949951171875,62.175968170166016,95.6500015258789,3854.080078125,14.770000457763672,1.46,0.021175654630859145,0.019615103017933566,0.019914365382222656,0.020558727021036567,0.021005781240212327
2016-07-05,0.021365739476347345,-0.21266662829940344,65.14284241176027,3.819635508515148,0.3808357518073988,3.4387997567077493,-1.3500000000000227,-2.8499999999999943,-2.5999999999999943,-1.4000000000000057,18.146164,0.0,26.265669,2.3000002,19.260836,7.0,25.977081,4.3,37630.0,3.2964,46.73,67.4,18.7805,20.8700008392334,2088.550048828125,61.30810928344727,96.16999816894533,3687.26513671875,15.579999923706056,1.37,0.012062872449275163,0.0126303095636039,0.01238924268203695,0.012831233781988078,0.01368545308525423
2016-07-06,0.020822953447087268,-0.7574632668221362,60.05810318916958,3.6766868376482194,0.19030966475237587,3.4863771728958435,-1.3500000000000227,-3.0,-2.6999999999999886,-1.5,18.112833,0.0,26.803167,6.4,19.577501,1.6,26.616669,11.900001,37630.0,3.3217,47.37,67.45,18.7535,20.56999969482422,2099.72998046875,62.13616180419922,96.05999755859376,3533.44873046875,14.960000038146973,1.38,0.02950066439669784,0.029904273355805394,0.02863594690166421,0.028450479932309335,0.02817087696669644
2016-07-07,0.020619527723868214,-0.51745170513408,56.87106848824631,3.4031323309844197,-0.0665958735291392,3.469728204513559,-1.3500000000000227,-3.0,-2.6999999999999886,-1.6500000000000057,20.169085,0.0,26.669836,7.2,20.079584,6.1,26.527084,0.3,37630.0,3.3436,45.22,67.49,18.8785,19.729999542236328,2097.89990234375,62.09634017944336,96.33000183105467,3693.764404296875,14.760000228881836,1.4,0.06778174320867636,0.0704492622449529,0.06871659023087694,0.06718332564144794,0.06552278349151516
2016-07-08,0.02023584860819708,0.8004119267950325,60.345832224688586,3.333502648202426,-0.10898044504890647,3.4424830932513326,-1.3499999999999943,-2.950000000000017,-2.75,-1.6499999999999773,19.058664,0.0,27.405249,9.4,20.933752,0.0,26.864586,4.2,37630.0,3.2835,45.37,67.13,18.5615,19.56999969482422,2129.89990234375,62.41482925415039,96.3000030517578,3750.09130859375,13.199999809265137,1.37,0.02045486466503942,0.023659598383472067,0.02319041918892635,0.022116762195665086,0.020262131104879264
2016-07-11,0.02008180370617434,1.7793844826829506,66.84885538142376,3.655775658578875,0.170634052262034,3.4851416063168412,-1.3500000000000227,-2.8499999999999943,-2.6500000000000057,-1.549999999999983,19.469082,0.0,26.773996,6.3,20.248335,2.1,27.170835,0.6,37630.0,3.3095,44.73,67.11,18.4915,20.280000686645508,2137.159912109375,62.94034576416016,96.56999969482422,3769.589111328125,13.539999961853027,1.43,-0.0010143703321170584,0.0010041841848020421,0.0016417669095658439,0.001936109026866179,0.0015976996528525064
2016-07-12,0.021347099815750184,-0.6397385160051781,62.59688236392282,3.707063337266078,0.17753738475938885,3.529525952506689,-1.450000000000017,-2.8499999999999943,-2.6999999999999886,-1.5500000000000114,19.973248,0.0,27.21358,6.2000003,19.415,9.400001,26.877083,5.4,42409.0,3.274,46.82,67.05,18.2935,19.71999931335449,2152.139892578125,62.57407760620117,96.44000244140624,3802.08642578125,13.550000190734863,1.53,-0.008947065877979523,-0.005783312598334792,-0.005004180584575839,-0.004587164006905931,-0.0038910554929665647
2016-07-13,0.02103262136096476,0.07917080690652085,62.91442078948247,3.724943275414006,0.15633385832585356,3.5686094170881524,-1.450000000000017,-2.9000000000000057,-2.75,-1.5,19.985748,0.0,27.180252,8.7,18.808752,22.8,26.416666,8.8,42409.0,3.2895,44.87,66.99,18.402,19.479999542236328,2152.429931640625,62.70146942138672,96.22000122070312,3750.09130859375,13.039999961853027,1.48,0.005457039463058338,0.015457297005086289,0.014507343123961762,0.006825965070399669,0.005475935731990297
2016-07-14,0.020476557585588962,1.348442916578699,67.74998288689852,4.023567805012362,0.3639667103393678,3.6596010946729947,-1.8499999999999943,-2.9499999999999886,-2.6500000000000057,-1.5,19.0045,0.0,27.553164,4.1,18.910835,12.400001,26.51042,0.3,42409.0,3.235,45.64,66.81,18.324,19.90999984741211,2163.75,63.06772232055664,96.08000183105467,3760.924072265625,12.81999969482422,1.53,-0.02322163911429989,-0.01489847123442809,-0.0155948579579064,-0.02243683863582538,-0.023829562832983948
2016-07-15,0.021004966741958984,-1.482023958963623,58.5291018945813,3.8447287007944055,0.14810208489712817,3.6966266158972774,-1.8500000000000227,-2.9499999999999886,-2.6500000000000057,-1.4000000000000057,19.948252,0.0,27.02192,8.0,19.3775,6.8000007,26.041666,2.3000002,42409.0,3.2731,45.93,67.07,18.519,19.309999465942383,2161.739990234375,62.7572021484375,96.58000183105467,3672.100830078125,12.670000076293944,1.6,-0.026427129035162044,-0.017433358968374075,-0.01810307567482898,-0.02479056058006737,-0.025890353212332216
2016-07-18,0.021764336267616088,0.6553847875948678,61.130003232149285,3.828319388933693,0.10535421842913184,3.722965170504561,-1.6499999999999773,-2.950000000000017,-2.6999999999999886,-1.5,16.864916,0.0,27.105255,5.6000004,19.227499,2.4,25.35,11.7,42409.0,3.2523,45.23,67.14,18.48,19.3700008392334,2166.889892578125,62.98013305664063,96.55999755859376,3624.43896484375,12.4399995803833,1.59,-0.04639114965533324,-0.0357606638790982,-0.03573597825254188,-0.04213921671638382,-0.04305948946044688
2016-07-19,0.0214536199530402,-1.0063223619259345,55.506579078303076,3.5205534678014203,-0.16192936216251308,3.6824828299639334,-1.9000000000000057,-2.9499999999999886,-2.75,-1.6500000000000057,18.283667,0.0,27.215666,1.6,19.1025,8.599999,24.947916,37.8,43103.0,3.2754,44.64,67.14,18.5355,19.36000061035156,2163.780029296875,62.64573287963867,97.0500030517578,3624.43896484375,11.970000267028809,1.56,-0.021310850162524826,-0.012358550703796848,-0.012451784640809456,-0.019231361927887644,-0.021343775268523272
2016-07-20,0.02151078042444743,0.7470335631003752,58.568664800637734,3.4267704416402296,-0.20456991065896313,3.6313403522991927,-2.9499999999999886,-2.8000000000000114,-1.5999999999999943,-1.3000000000000114,19.369081,0.0,27.171915,1.8000001,18.865002,10.000001,25.795832,5.3,43103.0,3.2468,44.96,67.18,18.582,19.280000686645508,2173.02001953125,62.7890510559082,97.1999969482422,3695.9306640625,11.770000457763672,1.59,-0.04025526171959467,-0.03806099908607397,-0.03633127458312002,-0.03527644500270915,-0.03464398745307915
2016-07-21,0.021285804784874168,-0.05013714801674225,58.292895919219475,3.302276384771602,-0.26325117402207265,3.565527558793675,-3.0500000000000114,-2.799999999999983,-1.5500000000000114,-1.25,19.321165,0.0,26.832335,11.9,19.204582,7.5,25.483337,7.4,43103.0,3.2692,43.96,67.15,18.615,19.559999465942383,2165.169921875,62.62184524536133,97.0,3689.43115234375,12.739999771118164,1.57,-0.03252881954762021,-0.030823778103667224,-0.029237963080700206,-0.02760609089912098,-0.026720390615940334
2016-07-22,0.020718822408869682,-1.6572058591023333,49.93686840868987,2.7722337318429027,-0.6346350615606182,3.406868793403521,-3.0999999999999943,-2.8000000000000114,-1.5999999999999943,-1.1999999999999886,18.033667,0.2,26.955252,8.5,18.727499,13.099999,25.333334,8.0,43103.0,3.2856,43.41,67.19,18.614,19.59000015258789,2175.030029296875,62.87663650512695,97.47000122070312,3682.932373046875,12.020000457763672,1.57,0.02985296314968113,0.030562650410166668,0.03064863473844437,0.030974469627353084,0.032018416253495594
2016-07-25,0.021783283292628332,-0.26166880546447174,48.721318666158126,2.2615480780458768,-0.9162565722861156,3.1778046503319923,-3.0999999999999943,-2.8500000000000227,-1.6499999999999773,-1.3000000000000114,18.158665,0.0,26.380249,23.000002,18.685835,10.5,25.670832,1.9000002,43103.0,3.287,42.4,67.41,18.756,19.88999938964844,2168.47998046875,63.01995468139648,97.29000091552734,3682.932373046875,12.869999885559082,1.58,0.01651768356860541,0.01752923385735723,0.01786062642557853,0.01799448753723906,0.01849458263616453
2016-07-26,0.021241832476452952,0.1643474965577209,49.54791832684333,1.8755516475434035,-1.041802402230871,2.9173540497742745,-3.1500000000000057,-2.9000000000000057,-1.6999999999999886,-1.3000000000000114,18.45658,0.0,26.417753,7.2000003,19.431667,5.6,25.956253,12.700001,40899.0,3.277,42.16,67.34,18.7902,19.520000457763672,2169.179931640625,62.8607063293457,97.16000366210938,3687.26513671875,13.050000190734863,1.57,-0.002474811233069074,-0.0010368067284403603,-0.0003386960235596235,0.0,0.0003318400561393269
2016-07-27,0.020691683892536235,-0.13895131137984845,48.8692328342291,1.519850151878586,-1.1180031183165506,2.6378532701951367,-3.1500000000000057,-2.950000000000017,-1.6999999999999886,-1.3499999999999943,20.704498,0.0,26.178167,11.499999,19.429585,3.4,25.816666,3.0,40899.0,3.2867,41.9,67.14,18.8715,19.100000381469727,2166.580078125,62.82090377807617,97.0500030517578,3750.09130859375,12.829999923706056,1.52,-0.005681833467430834,-0.0034698161113871835,-0.002378930603658394,-0.0016792615197200253,-0.0006653360192210437
