timestamp,cycle_id,contract,stage,outcome,detail,price_snapshot,bid,ask,initial_limit,fill_price,walk_away_price,regime,source
2026-03-05 12:33:17.279681+00:00,KC-87b02948,KCK6 (202605),COMPLIANCE_AUDIT,PASS,Approved,288.25,,,,,,,BACKFILL
2026-03-05 12:33:17.279681+00:00,KC-87b02948,KCK6 (202605),COUNCIL_DECISION,PASS,"direction=BEARISH, confidence=0.35, thesis=PLAUSIBLE, weighted_score=0.0, conviction_mult=0.5",288.25,,,,,,,BACKFILL
2026-03-05 14:23:20.557163+00:00,KC-4153fcb8,KCK6 (202605),COUNCIL_DECISION,PASS,"direction=BEARISH, confidence=0.7, thesis=PLAUSIBLE, weighted_score=0.0866, conviction_mult=1.0",286.8,,,,,,,BACKFILL
2026-03-05 14:23:20.557163+00:00,KC-4153fcb8,KCK6 (202605),COMPLIANCE_AUDIT,PASS,Approved,286.8,,,,,,,BACKFILL
2026-03-05 14:23:20.557163+00:00,KC-4153fcb8,KCK6 (202605),STRATEGY_SELECTION,PASS,"prediction_type=DIRECTIONAL, strategy=BEAR_PUT_SPREAD",286.8,,,,,,,BACKFILL
2026-03-05 14:25:27.400992+00:00,KC-9c910d76,KCN6 (202607),COUNCIL_DECISION,PASS,"direction=BEARISH, confidence=0.7, thesis=PLAUSIBLE, weighted_score=-0.2362, conviction_mult=1.0",281.95,,,,,,,BACKFILL
2026-03-05 14:25:27.400992+00:00,KC-9c910d76,KCN6 (202607),COMPLIANCE_AUDIT,PASS,Approved,281.95,,,,,,,BACKFILL
2026-03-05 14:25:27.400992+00:00,KC-9c910d76,KCN6 (202607),STRATEGY_SELECTION,PASS,"prediction_type=DIRECTIONAL, strategy=BEAR_PUT_SPREAD",281.95,,,,,,,BACKFILL
2026-03-05 14:25:52.506526+00:00,KC-9e4f4aeb,KCU6 (202609),STRATEGY_SELECTION,PASS,"prediction_type=DIRECTIONAL, strategy=BEAR_PUT_SPREAD",276.8,,,,,,,BACKFILL
2026-03-05 14:25:52.506526+00:00,KC-9e4f4aeb,KCU6 (202609),COMPLIANCE_AUDIT,PASS,Approved,276.8,,,,,,,BACKFILL
2026-03-05 14:25:52.506526+00:00,KC-9e4f4aeb,KCU6 (202609),COUNCIL_DECISION,PASS,"direction=BEARISH, confidence=0.7, thesis=PLAUSIBLE, weighted_score=-0.1884, conviction_mult=1.0",276.8,,,,,,,BACKFILL
2026-03-05 14:26:38.403064+00:00,KC-c975d84f,KCZ6 (202612),COUNCIL_DECISION,INFO,"direction=NEUTRAL, confidence=0.45, thesis=SPECULATIVE, weighted_score=-0.0485, conviction_mult=1.0",271.5,,,,,,,BACKFILL
2026-03-05 14:26:38.403064+00:00,KC-c975d84f,KCZ6 (202612),COMPLIANCE_AUDIT,PASS,Approved,271.5,,,,,,,BACKFILL
2026-03-05 14:27:55.061433+00:00,KC-f0a91056,KCH7 (202703),COUNCIL_DECISION,INFO,"direction=NEUTRAL, confidence=0.7, thesis=PLAUSIBLE, weighted_score=-0.0485, conviction_mult=1.0",269.0,,,,,,,BACKFILL
2026-03-05 14:27:55.061433+00:00,KC-f0a91056,KCH7 (202703),COMPLIANCE_AUDIT,PASS,Approved,269.0,,,,,,,BACKFILL
2026-03-05 16:06:13.752383+00:00,KC-7c3f68a5,KCK6 (202605),COUNCIL_DECISION,INFO,"direction=NEUTRAL, confidence=0.0, thesis=PLAUSIBLE, weighted_score=0.0, conviction_mult=1.0",287.25,,,,,,,BACKFILL
2026-03-05 16:06:13.752383+00:00,KC-7c3f68a5,KCK6 (202605),COMPLIANCE_AUDIT,PASS,Approved,287.25,,,,,,,BACKFILL
2026-03-05 16:06:13.752383+00:00,KC-7c3f68a5,KCK6 (202605),STRATEGY_SELECTION,PASS,"prediction_type=VOLATILITY, strategy=IRON_CONDOR",287.25,,,,,,,BACKFILL
2026-03-05 16:34:43.097322+00:00,KC-2b82ab96,KCK6 (202605),COMPLIANCE_AUDIT,PASS,Approved,287.65,,,,,,,BACKFILL
2026-03-05 16:34:43.097322+00:00,KC-2b82ab96,KCK6 (202605),STRATEGY_SELECTION,PASS,"prediction_type=VOLATILITY, strategy=IRON_CONDOR",287.65,,,,,,,BACKFILL
2026-03-05 16:34:43.097322+00:00,KC-2b82ab96,KCK6 (202605),COUNCIL_DECISION,INFO,"direction=NEUTRAL, confidence=0.52, thesis=PLAUSIBLE, weighted_score=0.0, conviction_mult=0.75",287.65,,,,,,,BACKFILL
2026-03-05 16:39:11.278462+00:00,KC-d47ccd8d,KCK6 (202605),STRATEGY_SELECTION,PASS,"prediction_type=VOLATILITY, strategy=IRON_CONDOR",287.6,,,,,,,BACKFILL
2026-03-05 16:39:11.278462+00:00,KC-d47ccd8d,KCK6 (202605),COUNCIL_DECISION,INFO,"direction=NEUTRAL, confidence=0.7, thesis=PLAUSIBLE, weighted_score=0.0, conviction_mult=1.0",287.6,,,,,,,BACKFILL
2026-03-05 16:39:11.278462+00:00,KC-d47ccd8d,KCK6 (202605),COMPLIANCE_AUDIT,PASS,Approved,287.6,,,,,,,BACKFILL
2026-03-05 16:42:22.993989+00:00,KC-ad33427c,KCK6 (202605),COUNCIL_DECISION,INFO,"direction=NEUTRAL, confidence=0.45, thesis=SPECULATIVE, weighted_score=0.0697, conviction_mult=1.0",287.55,,,,,,,BACKFILL
2026-03-05 16:42:22.993989+00:00,KC-ad33427c,KCK6 (202605),COMPLIANCE_AUDIT,PASS,Approved,287.55,,,,,,,BACKFILL
2026-03-05 16:43:18.666783+00:00,KC-d5a3b6a8,KCN6 (202607),COUNCIL_DECISION,PASS,"direction=BEARISH, confidence=0.7, thesis=PLAUSIBLE, weighted_score=-0.1705, conviction_mult=1.0",282.4,,,,,,,BACKFILL
2026-03-05 16:43:18.666783+00:00,KC-d5a3b6a8,KCN6 (202607),COMPLIANCE_AUDIT,PASS,Approved,282.4,,,,,,,BACKFILL
2026-03-05 16:43:18.666783+00:00,KC-d5a3b6a8,KCN6 (202607),STRATEGY_SELECTION,PASS,"prediction_type=DIRECTIONAL, strategy=BEAR_PUT_SPREAD",282.4,,,,,,,BACKFILL
2026-03-05 16:45:04.290252+00:00,KC-dbdb9b61,KCU6 (202609),COMPLIANCE_AUDIT,PASS,Approved,277.3,,,,,,,BACKFILL
2026-03-05 16:45:04.290252+00:00,KC-dbdb9b61,KCU6 (202609),STRATEGY_SELECTION,PASS,"prediction_type=DIRECTIONAL, strategy=BEAR_PUT_SPREAD",277.3,,,,,,,BACKFILL
2026-03-05 16:45:04.290252+00:00,KC-dbdb9b61,KCU6 (202609),COUNCIL_DECISION,PASS,"direction=BEARISH, confidence=0.7, thesis=PLAUSIBLE, weighted_score=-0.08, conviction_mult=1.0",277.3,,,,,,,BACKFILL
2026-03-05 16:45:18.802058+00:00,KC-ac2a6fb3,KCZ6 (202612),COUNCIL_DECISION,PASS,"direction=BEARISH, confidence=0.7, thesis=PLAUSIBLE, weighted_score=-0.1352, conviction_mult=1.0",272.6,,,,,,,BACKFILL
2026-03-05 16:45:18.802058+00:00,KC-ac2a6fb3,KCZ6 (202612),COMPLIANCE_AUDIT,PASS,Approved,272.6,,,,,,,BACKFILL
2026-03-05 16:45:18.802058+00:00,KC-ac2a6fb3,KCZ6 (202612),STRATEGY_SELECTION,PASS,"prediction_type=DIRECTIONAL, strategy=BEAR_PUT_SPREAD",272.6,,,,,,,BACKFILL
2026-03-05 16:46:14.204772+00:00,KC-ac1947c1,KCH7 (202703),COUNCIL_DECISION,PASS,"direction=BEARISH, confidence=0.7, thesis=PLAUSIBLE, weighted_score=-0.0571, conviction_mult=1.0",269.95,,,,,,,BACKFILL
2026-03-05 16:46:14.204772+00:00,KC-ac1947c1,KCH7 (202703),COMPLIANCE_AUDIT,PASS,Approved,269.95,,,,,,,BACKFILL
2026-03-05 16:46:14.204772+00:00,KC-ac1947c1,KCH7 (202703),STRATEGY_SELECTION,PASS,"prediction_type=DIRECTIONAL, strategy=BEAR_PUT_SPREAD",269.95,,,,,,,BACKFILL
2026-03-06 09:45:11.908328+00:00,KC-27fcede3,KCK6 (202605),COMPLIANCE_AUDIT,PASS,Approved,296.4,,,,,,,BACKFILL
2026-03-06 09:45:11.908328+00:00,KC-27fcede3,KCK6 (202605),COUNCIL_DECISION,PASS,"direction=BEARISH, confidence=0.7, thesis=PLAUSIBLE, weighted_score=-0.3661, conviction_mult=1.0",296.4,,,,,,,BACKFILL
2026-03-06 09:45:11.908328+00:00,KC-27fcede3,KCK6 (202605),STRATEGY_SELECTION,PASS,"prediction_type=DIRECTIONAL, strategy=BEAR_PUT_SPREAD",296.4,,,,,,,BACKFILL
2026-03-06 09:46:19.996492+00:00,KC-1e65be44,KCN6 (202607),COMPLIANCE_AUDIT,PASS,Approved,291.05,,,,,,,BACKFILL
2026-03-06 09:46:19.996492+00:00,KC-1e65be44,KCN6 (202607),COUNCIL_DECISION,INFO,"direction=NEUTRAL, confidence=0.7, thesis=PLAUSIBLE, weighted_score=0.0985, conviction_mult=1.0",291.05,,,,,,,BACKFILL
2026-03-06 09:47:24.483289+00:00,KC-550772ea,KCU6 (202609),COUNCIL_DECISION,PASS,"direction=BEARISH, confidence=0.7, thesis=PLAUSIBLE, weighted_score=-0.2628, conviction_mult=1.0",285.25,,,,,,,BACKFILL
2026-03-06 09:47:24.483289+00:00,KC-550772ea,KCU6 (202609),COMPLIANCE_AUDIT,PASS,Approved,285.25,,,,,,,BACKFILL
2026-03-06 09:47:24.483289+00:00,KC-550772ea,KCU6 (202609),STRATEGY_SELECTION,PASS,"prediction_type=DIRECTIONAL, strategy=BEAR_PUT_SPREAD",285.25,,,,,,,BACKFILL
2026-03-06 09:48:20.287771+00:00,KC-bbb328c5,KCZ6 (202612),COUNCIL_DECISION,PASS,"direction=BEARISH, confidence=0.7, thesis=PLAUSIBLE, weighted_score=-0.2024, conviction_mult=1.0",279.5,,,,,,,BACKFILL
2026-03-06 09:48:20.287771+00:00,KC-bbb328c5,KCZ6 (202612),COMPLIANCE_AUDIT,PASS,Approved,279.5,,,,,,,BACKFILL
2026-03-06 09:48:20.287771+00:00,KC-bbb328c5,KCZ6 (202612),STRATEGY_SELECTION,PASS,"prediction_type=DIRECTIONAL, strategy=BEAR_PUT_SPREAD",279.5,,,,,,,BACKFILL
2026-03-06 09:48:49.003216+00:00,KC-3c6644a3,KCH7 (202703),COMPLIANCE_AUDIT,PASS,Approved,276.9,,,,,,,BACKFILL
2026-03-06 09:48:49.003216+00:00,KC-3c6644a3,KCH7 (202703),COUNCIL_DECISION,PASS,"direction=BEARISH, confidence=0.7, thesis=PLAUSIBLE, weighted_score=-0.2576, conviction_mult=1.0",276.9,,,,,,,BACKFILL
2026-03-06 09:48:49.003216+00:00,KC-3c6644a3,KCH7 (202703),STRATEGY_SELECTION,PASS,"prediction_type=DIRECTIONAL, strategy=BEAR_PUT_SPREAD",276.9,,,,,,,BACKFILL
2026-03-06 11:34:30.464487+00:00,KC-0fa9ab5f,KCK6 (202605),STRATEGY_SELECTION,PASS,"prediction_type=VOLATILITY, strategy=IRON_CONDOR",293.15,,,,,,,BACKFILL
2026-03-06 11:34:30.464487+00:00,KC-0fa9ab5f,KCK6 (202605),COUNCIL_DECISION,INFO,"direction=NEUTRAL, confidence=0.0, thesis=PLAUSIBLE, weighted_score=0.0, conviction_mult=1.0",293.15,,,,,,,BACKFILL
2026-03-06 11:34:30.464487+00:00,KC-0fa9ab5f,KCK6 (202605),COMPLIANCE_AUDIT,PASS,Approved,293.15,,,,,,,BACKFILL
2026-03-06 12:05:42.307777+00:00,KC-026fcc11,KCK6 (202605),COUNCIL_DECISION,INFO,"direction=NEUTRAL, confidence=0.7, thesis=PLAUSIBLE, weighted_score=0.0204, conviction_mult=1.0",293.8,,,,,,,BACKFILL
2026-03-06 12:05:42.307777+00:00,KC-026fcc11,KCK6 (202605),COMPLIANCE_AUDIT,PASS,Approved,293.8,,,,,,,BACKFILL
2026-03-06 12:05:50.635482+00:00,KC-fbeefe4c,KCN6 (202607),COMPLIANCE_AUDIT,PASS,Approved,288.85,,,,,,,BACKFILL
2026-03-06 12:05:50.635482+00:00,KC-fbeefe4c,KCN6 (202607),COUNCIL_DECISION,INFO,"direction=NEUTRAL, confidence=0.7, thesis=PLAUSIBLE, weighted_score=0.0226, conviction_mult=1.0",288.85,,,,,,,BACKFILL
2026-03-06 12:05:50.635482+00:00,KC-fbeefe4c,KCN6 (202607),STRATEGY_SELECTION,PASS,"prediction_type=VOLATILITY, strategy=LONG_STRADDLE",288.85,,,,,,,BACKFILL
2026-03-06 12:07:02.718463+00:00,KC-75b47196,KCU6 (202609),COMPLIANCE_AUDIT,PASS,Approved,284.35,,,,,,,BACKFILL
2026-03-06 12:07:02.718463+00:00,KC-75b47196,KCU6 (202609),COUNCIL_DECISION,INFO,"direction=NEUTRAL, confidence=0.7, thesis=PLAUSIBLE, weighted_score=-0.0119, conviction_mult=1.0",284.35,,,,,,,BACKFILL
2026-03-06 12:08:12.542353+00:00,KC-b2c1dbf9,KCZ6 (202612),COMPLIANCE_AUDIT,PASS,Approved,277.85,,,,,,,BACKFILL
2026-03-06 12:08:12.542353+00:00,KC-b2c1dbf9,KCZ6 (202612),COUNCIL_DECISION,INFO,"direction=NEUTRAL, confidence=0.52, thesis=PLAUSIBLE, weighted_score=0.2004, conviction_mult=0.75",277.85,,,,,,,BACKFILL
2026-03-06 12:08:30.769193+00:00,KC-5b51871e,KCH7 (202703),COUNCIL_DECISION,INFO,"direction=NEUTRAL, confidence=0.7, thesis=PLAUSIBLE, weighted_score=-0.0333, conviction_mult=1.0",275.4,,,,,,,BACKFILL
2026-03-06 12:08:30.769193+00:00,KC-5b51871e,KCH7 (202703),COMPLIANCE_AUDIT,PASS,Approved,275.4,,,,,,,BACKFILL
2026-03-06 12:33:56.521909+00:00,KC-a84c2c4a,KCK6 (202605),COUNCIL_DECISION,INFO,"direction=NEUTRAL, confidence=0.0, thesis=PLAUSIBLE, weighted_score=0.0, conviction_mult=1.0",295.55,,,,,,,BACKFILL
2026-03-06 12:33:56.521909+00:00,KC-a84c2c4a,KCK6 (202605),COMPLIANCE_AUDIT,PASS,Approved,295.55,,,,,,,BACKFILL
2026-03-06 12:33:56.521909+00:00,KC-a84c2c4a,KCK6 (202605),STRATEGY_SELECTION,PASS,"prediction_type=VOLATILITY, strategy=IRON_CONDOR",295.55,,,,,,,BACKFILL
2026-03-06 12:36:42.846819+00:00,KC-e1ea0803,KCK6 (202605),COUNCIL_DECISION,INFO,"direction=NEUTRAL, confidence=0.0, thesis=PLAUSIBLE, weighted_score=0.0, conviction_mult=1.0",295.6,,,,,,,BACKFILL
2026-03-06 12:36:42.846819+00:00,KC-e1ea0803,KCK6 (202605),COMPLIANCE_AUDIT,PASS,Approved,295.6,,,,,,,BACKFILL
2026-03-06 12:36:42.846819+00:00,KC-e1ea0803,KCK6 (202605),STRATEGY_SELECTION,PASS,"prediction_type=VOLATILITY, strategy=IRON_CONDOR",295.6,,,,,,,BACKFILL
2026-03-06 13:04:34.646212+00:00,KC-dca175c5,KCK6 (202605),STRATEGY_SELECTION,PASS,"prediction_type=VOLATILITY, strategy=IRON_CONDOR",293.0,,,,,,,BACKFILL
2026-03-06 13:04:34.646212+00:00,KC-dca175c5,KCK6 (202605),COUNCIL_DECISION,INFO,"direction=NEUTRAL, confidence=0.45, thesis=SPECULATIVE, weighted_score=0.0, conviction_mult=1.0",293.0,,,,,,,BACKFILL
2026-03-06 13:04:34.646212+00:00,KC-dca175c5,KCK6 (202605),COMPLIANCE_AUDIT,PASS,Approved,293.0,,,,,,,BACKFILL
2026-03-06 16:34:11.546868+00:00,KC-bbd03bf1,KCK6 (202605),COUNCIL_DECISION,INFO,"direction=NEUTRAL, confidence=0.34, thesis=SPECULATIVE, weighted_score=0.0, conviction_mult=0.75",293.4,,,,,,,BACKFILL
2026-03-06 16:34:11.546868+00:00,KC-bbd03bf1,KCK6 (202605),COMPLIANCE_AUDIT,PASS,Approved,293.4,,,,,,,BACKFILL
2026-03-06 16:34:11.546868+00:00,KC-bbd03bf1,KCK6 (202605),STRATEGY_SELECTION,PASS,"prediction_type=VOLATILITY, strategy=IRON_CONDOR",293.4,,,,,,,BACKFILL
2026-03-06 16:38:34.940720+00:00,KC-1c73e321,KCK6 (202605),STRATEGY_SELECTION,PASS,"prediction_type=VOLATILITY, strategy=IRON_CONDOR",292.8,,,,,,,BACKFILL
2026-03-06 16:38:34.940720+00:00,KC-1c73e321,KCK6 (202605),COUNCIL_DECISION,INFO,"direction=NEUTRAL, confidence=0.0, thesis=PLAUSIBLE, weighted_score=0.0, conviction_mult=1.0",292.8,,,,,,,BACKFILL
2026-03-06 16:38:34.940720+00:00,KC-1c73e321,KCK6 (202605),COMPLIANCE_AUDIT,PASS,Approved,292.8,,,,,,,BACKFILL
2026-03-06 16:44:21.693156+00:00,KC-8d14aa2c,KCK6 (202605),COMPLIANCE_AUDIT,PASS,Approved,292.3,,,,,,,BACKFILL
2026-03-06 16:44:21.693156+00:00,KC-8d14aa2c,KCK6 (202605),STRATEGY_SELECTION,PASS,"prediction_type=VOLATILITY, strategy=IRON_CONDOR",292.3,,,,,,,BACKFILL
2026-03-06 16:44:21.693156+00:00,KC-8d14aa2c,KCK6 (202605),COUNCIL_DECISION,INFO,"direction=NEUTRAL, confidence=0.0, thesis=PLAUSIBLE, weighted_score=0.0, conviction_mult=1.0",292.3,,,,,,,BACKFILL
2026-03-09 08:32:34.578845+00:00,KC-8414dd9a,KCK6 (202605),COUNCIL_DECISION,INFO,"direction=NEUTRAL, confidence=0.52, thesis=PLAUSIBLE, weighted_score=0.0, conviction_mult=0.75",293.3,,,,,,,BACKFILL
2026-03-09 08:32:34.578845+00:00,KC-8414dd9a,KCK6 (202605),COMPLIANCE_AUDIT,PASS,Approved,293.3,,,,,,,BACKFILL
2026-03-09 08:32:34.578845+00:00,KC-8414dd9a,KCK6 (202605),STRATEGY_SELECTION,PASS,"prediction_type=VOLATILITY, strategy=IRON_CONDOR",293.3,,,,,,,BACKFILL
2026-03-09 08:36:02.236633+00:00,KC-e9f1c9ea,KCK6 (202605),COUNCIL_DECISION,INFO,"direction=NEUTRAL, confidence=0.52, thesis=PLAUSIBLE, weighted_score=0.0, conviction_mult=0.75",293.3,,,,,,,BACKFILL
2026-03-09 08:36:02.236633+00:00,KC-e9f1c9ea,KCK6 (202605),COMPLIANCE_AUDIT,PASS,Approved,293.3,,,,,,,BACKFILL
2026-03-09 08:36:02.236633+00:00,KC-e9f1c9ea,KCK6 (202605),STRATEGY_SELECTION,PASS,"prediction_type=VOLATILITY, strategy=IRON_CONDOR",293.3,,,,,,,BACKFILL
2026-03-09 08:45:44.043182+00:00,KC-fbc21144,KCK6 (202605),STRATEGY_SELECTION,PASS,"prediction_type=DIRECTIONAL, strategy=BULL_CALL_SPREAD",293.3,,,,,,,BACKFILL
2026-03-09 08:45:44.043182+00:00,KC-fbc21144,KCK6 (202605),COMPLIANCE_AUDIT,PASS,Approved,293.3,,,,,,,BACKFILL
2026-03-09 08:45:44.043182+00:00,KC-fbc21144,KCK6 (202605),COUNCIL_DECISION,PASS,"direction=BULLISH, confidence=0.7, thesis=PLAUSIBLE, weighted_score=0.3452, conviction_mult=1.0",293.3,,,,,,,BACKFILL
2026-03-09 08:46:23.497897+00:00,KC-66316789,KCN6 (202607),COUNCIL_DECISION,INFO,"direction=NEUTRAL, confidence=0.52, thesis=PLAUSIBLE, weighted_score=0.2819, conviction_mult=0.75",288.45,,,,,,,BACKFILL
2026-03-09 08:46:23.497897+00:00,KC-66316789,KCN6 (202607),COMPLIANCE_AUDIT,PASS,Approved,288.45,,,,,,,BACKFILL
2026-03-09 08:47:55.500208+00:00,KC-9605e538,KCU6 (202609),COUNCIL_DECISION,INFO,"direction=NEUTRAL, confidence=0.52, thesis=PLAUSIBLE, weighted_score=0.2744, conviction_mult=0.75",282.95,,,,,,,BACKFILL
2026-03-09 08:47:55.500208+00:00,KC-9605e538,KCU6 (202609),COMPLIANCE_AUDIT,PASS,Approved,282.95,,,,,,,BACKFILL
2026-03-09 08:48:11.127058+00:00,KC-c4332a2f,KCZ6 (202612),COUNCIL_DECISION,INFO,"direction=NEUTRAL, confidence=0.52, thesis=PLAUSIBLE, weighted_score=0.2232, conviction_mult=0.75",277.65,,,,,,,BACKFILL
2026-03-09 08:48:11.127058+00:00,KC-c4332a2f,KCZ6 (202612),COMPLIANCE_AUDIT,PASS,Approved,277.65,,,,,,,BACKFILL
2026-03-09 08:54:20.231525+00:00,KC-7e1567c2,KCH7 (202703),COUNCIL_DECISION,INFO,"direction=NEUTRAL, confidence=0.52, thesis=PLAUSIBLE, weighted_score=0.1754, conviction_mult=0.75",274.95,,,,,,,BACKFILL
2026-03-09 08:54:20.231525+00:00,KC-7e1567c2,KCH7 (202703),COMPLIANCE_AUDIT,PASS,Approved,274.95,,,,,,,BACKFILL
2026-03-09 11:04:06.648188+00:00,KC-09dd7e26,KCK6 (202605),COUNCIL_DECISION,INFO,"direction=NEUTRAL, confidence=0.52, thesis=PLAUSIBLE, weighted_score=0.3337, conviction_mult=0.75",300.85,,,,,,,BACKFILL
2026-03-09 11:04:06.648188+00:00,KC-09dd7e26,KCK6 (202605),COMPLIANCE_AUDIT,PASS,Approved,300.85,,,,,,,BACKFILL
2026-03-09 11:05:13.978929+00:00,KC-aa3dfbbe,KCN6 (202607),COMPLIANCE_AUDIT,PASS,Approved,295.6,,,,,,,BACKFILL
2026-03-09 11:05:13.978929+00:00,KC-aa3dfbbe,KCN6 (202607),COUNCIL_DECISION,INFO,"direction=NEUTRAL, confidence=0.52, thesis=PLAUSIBLE, weighted_score=0.1888, conviction_mult=0.75",295.6,,,,,,,BACKFILL
2026-03-09 11:06:24.715688+00:00,KC-ca9327da,KCU6 (202609),COUNCIL_DECISION,PASS,"direction=BEARISH, confidence=0.7, thesis=PLAUSIBLE, weighted_score=-0.0354, conviction_mult=1.0",289.85,,,,,,,BACKFILL
2026-03-09 11:06:24.715688+00:00,KC-ca9327da,KCU6 (202609),COMPLIANCE_AUDIT,PASS,Approved,289.85,,,,,,,BACKFILL
2026-03-09 11:06:24.715688+00:00,KC-ca9327da,KCU6 (202609),STRATEGY_SELECTION,PASS,"prediction_type=DIRECTIONAL, strategy=BEAR_PUT_SPREAD",289.85,,,,,,,BACKFILL
2026-03-09 11:06:58.802029+00:00,KC-6b87b49e,KCZ6 (202612),COUNCIL_DECISION,INFO,"direction=NEUTRAL, confidence=0.52, thesis=PLAUSIBLE, weighted_score=0.1094, conviction_mult=0.75",283.3,,,,,,,BACKFILL
2026-03-09 11:06:58.802029+00:00,KC-6b87b49e,KCZ6 (202612),COMPLIANCE_AUDIT,PASS,Approved,283.3,,,,,,,BACKFILL
2026-03-09 11:12:48.736194+00:00,KC-3c10f2a3,KCH7 (202703),COUNCIL_DECISION,INFO,"direction=NEUTRAL, confidence=0.52, thesis=PLAUSIBLE, weighted_score=0.2098, conviction_mult=0.75",280.35,,,,,,,BACKFILL
2026-03-09 11:12:48.736194+00:00,KC-3c10f2a3,KCH7 (202703),COMPLIANCE_AUDIT,PASS,Approved,280.35,,,,,,,BACKFILL
2026-03-09 11:24:16.210330+00:00,KC-5b64e53f,KCK6 (202605),COUNCIL_DECISION,INFO,"direction=NEUTRAL, confidence=0.52, thesis=PLAUSIBLE, weighted_score=0.0, conviction_mult=0.75",300.45,,,,,,,BACKFILL
2026-03-09 11:24:16.210330+00:00,KC-5b64e53f,KCK6 (202605),COMPLIANCE_AUDIT,PASS,Approved,300.45,,,,,,,BACKFILL
2026-03-09 13:23:30.720367+00:00,KC-cf6d7de1,KCK6 (202605),STRATEGY_SELECTION,PASS,"prediction_type=DIRECTIONAL, strategy=BEAR_PUT_SPREAD",299.2,,,,,,,BACKFILL
2026-03-09 13:23:30.720367+00:00,KC-cf6d7de1,KCK6 (202605),COUNCIL_DECISION,PASS,"direction=BEARISH, confidence=0.7, thesis=PLAUSIBLE, weighted_score=0.0743, conviction_mult=1.0",299.2,,,,,,,BACKFILL
2026-03-09 13:23:30.720367+00:00,KC-cf6d7de1,KCK6 (202605),COMPLIANCE_AUDIT,PASS,Approved,299.2,,,,,,,BACKFILL
2026-03-09 13:25:06.553747+00:00,KC-1fe28516,KCN6 (202607),COUNCIL_DECISION,PASS,"direction=BEARISH, confidence=0.7, thesis=PLAUSIBLE, weighted_score=0.0239, conviction_mult=1.0",293.85,,,,,,,BACKFILL
2026-03-09 13:25:06.553747+00:00,KC-1fe28516,KCN6 (202607),COMPLIANCE_AUDIT,PASS,Approved,293.85,,,,,,,BACKFILL
2026-03-09 13:25:06.553747+00:00,KC-1fe28516,KCN6 (202607),STRATEGY_SELECTION,PASS,"prediction_type=DIRECTIONAL, strategy=BEAR_PUT_SPREAD",293.85,,,,,,,BACKFILL
2026-03-09 13:25:58.276610+00:00,KC-ea05eb2f,KCU6 (202609),COUNCIL_DECISION,INFO,"direction=NEUTRAL, confidence=0.45, thesis=SPECULATIVE, weighted_score=0.0668, conviction_mult=1.0",287.75,,,,,,,BACKFILL
2026-03-09 13:25:58.276610+00:00,KC-ea05eb2f,KCU6 (202609),COMPLIANCE_AUDIT,PASS,Approved,287.75,,,,,,,BACKFILL
2026-03-09 13:26:37.694016+00:00,KC-e59e6cb1,KCZ6 (202612),COMPLIANCE_AUDIT,PASS,Approved,281.95,,,,,,,BACKFILL
2026-03-09 13:26:37.694016+00:00,KC-e59e6cb1,KCZ6 (202612),COUNCIL_DECISION,INFO,"direction=NEUTRAL, confidence=0.52, thesis=PLAUSIBLE, weighted_score=-0.1039, conviction_mult=0.75",281.95,,,,,,,BACKFILL
2026-03-09 13:29:27.801027+00:00,KC-175ed63e,KCH7 (202703),COMPLIANCE_AUDIT,PASS,Approved,278.65,,,,,,,BACKFILL
2026-03-09 13:29:27.801027+00:00,KC-175ed63e,KCH7 (202703),COUNCIL_DECISION,INFO,"direction=NEUTRAL, confidence=0.45, thesis=SPECULATIVE, weighted_score=0.0293, conviction_mult=1.0",278.65,,,,,,,BACKFILL
2026-03-09 14:33:23.571410+00:00,KC-bd5f77e0,KCK6 (202605),COUNCIL_DECISION,INFO,"direction=NEUTRAL, confidence=0.52, thesis=PLAUSIBLE, weighted_score=0.0, conviction_mult=0.75",297.45,,,,,,,BACKFILL
2026-03-09 14:33:23.571410+00:00,KC-bd5f77e0,KCK6 (202605),COMPLIANCE_AUDIT,PASS,Approved,297.45,,,,,,,BACKFILL
2026-03-09 15:42:40.083907+00:00,KC-728b83d0,KCK6 (202605),COUNCIL_DECISION,PASS,"direction=BEARISH, confidence=0.7, thesis=PLAUSIBLE, weighted_score=-0.0648, conviction_mult=1.0",294.4,,,,,,,BACKFILL
2026-03-09 15:42:40.083907+00:00,KC-728b83d0,KCK6 (202605),COMPLIANCE_AUDIT,PASS,Approved,294.4,,,,,,,BACKFILL
2026-03-09 15:42:40.083907+00:00,KC-728b83d0,KCK6 (202605),STRATEGY_SELECTION,PASS,"prediction_type=DIRECTIONAL, strategy=BEAR_PUT_SPREAD",294.4,,,,,,,BACKFILL
2026-03-09 15:43:33.965260+00:00,KC-0f42f732,KCN6 (202607),COUNCIL_DECISION,INFO,"direction=NEUTRAL, confidence=0.52, thesis=PLAUSIBLE, weighted_score=0.3775, conviction_mult=0.75",289.25,,,,,,,BACKFILL
2026-03-09 15:43:33.965260+00:00,KC-0f42f732,KCN6 (202607),COMPLIANCE_AUDIT,PASS,Approved,289.25,,,,,,,BACKFILL
